created_at,hari,tanggal,waktu,bulan,jam,text,lang,retweet_count,favorite_count,label,translated_text
2015-01-10 18:49:27+00:00,Saturday,2015-01-10 00:00:00+00:00,18:49:27,January,18,@DramaLlama85 When I was diagnosed with CPTSD &amp; depression I read loads to learn all about them and treatment. Keep meaning to do the same,en,0,0,positive,@DramaLlama85 When I was diagnosed with CPTSD &amp; depression I read loads to learn all about them and treatment. Keep meaning to do the same
2015-01-10 23:54:38+00:00,Saturday,2015-01-10 00:00:00+00:00,23:54:38,January,23,"@cumheremalik maybe you're right. you know something? i'm somewhat depressed, i was diagnosed with depression in summer",en,0,0,positive,"@cumheremalik maybe you're right. you know something? i'm somewhat depressed, i was diagnosed with depression in summer"
2015-01-11 03:55:23+00:00,Sunday,2015-01-11 00:00:00+00:00,03:55:23,January,3,"@galaxzarry @cxwiuxhs you just make me cry bc this, is exactly what I feel inside me! I've been diagnosed too with depression.. #We made2014",en,1,0,positive,"@galaxzarry @cxwiuxhs you just make me cry bc this, is exactly what I feel inside me! I've been diagnosed too with depression.. #We made2014"
2015-01-11 05:49:33+00:00,Sunday,2015-01-11 00:00:00+00:00,05:49:33,January,5,"True! When I was diagnosed w/brain tumor, Exploring the Link Between Depression and Memory Loss http://t.co/7mUyWg8W36 via @HuffPostScience",en,0,0,positive,"True! When I was diagnosed w/brain tumor, Exploring the Link Between Depression and Memory Loss http://t.co/7mUyWg8W36 via @HuffPostScience"
2015-01-11 05:56:02+00:00,Sunday,2015-01-11 00:00:00+00:00,05:56:02,January,5,@CannedLemons yeah i was diagnosed with ADHD/OCD when i was like 6 but about a year ago found out i also have Depression/Anxiety,en,0,1,positive,@CannedLemons yeah i was diagnosed with ADHD/OCD when i was like 6 but about a year ago found out i also have Depression/Anxiety
2015-01-11 17:46:06+00:00,Sunday,2015-01-11 00:00:00+00:00,17:46:06,January,17,"I'm diagnosed with severe depression, Major Depressive Disorder. The article that I seem to have lost for the... http://t.co/s3KNY3kian",en,0,0,positive,"I'm diagnosed with severe depression, Major Depressive Disorder. The article that I seem to have lost for the... http://t.co/s3KNY3kian"
2015-01-11 22:15:07+00:00,Sunday,2015-01-11 00:00:00+00:00,22:15:07,January,22,At the doctors &amp; they're getting my medical info and I said I've been diagnosed with depression and anxiety,en,0,0,positive,At the doctors &amp; they're getting my medical info and I said I've been diagnosed with depression and anxiety
2015-01-11 23:20:00+00:00,Sunday,2015-01-11 00:00:00+00:00,23:20:00,January,23,"5 things about me

1. My children and my grandchildren are my world
2. I was diagnosed with bipolar depression... http://t.co/XgNBMRGJHs",en,0,0,positive,"5 things about me

1. My children and my grandchildren are my world
2. I was diagnosed with bipolar depression... http://t.co/XgNBMRGJHs"
2015-01-12 00:12:39+00:00,Monday,2015-01-12 00:00:00+00:00,00:12:39,January,0,@lmlosingmyself same I was diagnosed over 10 years ago &amp; I think I am actually worse than ever now with depression anxiety &amp; other things.,en,0,2,positive,@lmlosingmyself same I was diagnosed over 10 years ago &amp; I think I am actually worse than ever now with depression anxiety &amp; other things.
2015-01-12 04:42:53+00:00,Monday,2015-01-12 00:00:00+00:00,04:42:53,January,4,"when I started this Twitter I thought I was doing good. as I mentioned before, I was diagnosed with major depression but I had a hold on it.",en,0,0,positive,"when I started this Twitter I thought I was doing good. as I mentioned before, I was diagnosed with major depression but I had a hold on it."
2015-01-12 05:04:46+00:00,Monday,2015-01-12 00:00:00+00:00,05:04:46,January,5,"I'm diagnosed with social anxiety, depression and a paranoia disorder. I fight those on a daily basis. I don't let them rule me, and I don't",en,0,0,positive,"I'm diagnosed with social anxiety, depression and a paranoia disorder. I fight those on a daily basis. I don't let them rule me, and I don't"
2015-01-12 05:37:26+00:00,Monday,2015-01-12 00:00:00+00:00,05:37:26,January,5,"I've been diagnosed with bipolar depression, thankfully I have YouTube and you internet friends/friends or strangers part of the fandom! ❤",en,0,0,positive,"I've been diagnosed with bipolar depression, thankfully I have YouTube and you internet friends/friends or strangers part of the fandom! ❤"
2015-01-12 05:43:14+00:00,Monday,2015-01-12 00:00:00+00:00,05:43:14,January,5,My family think it's funny to verbally abuse me and than call me pathetic when I'm diagnosed with depression wow thanks you fucking assholes,en,0,2,positive,My family think it's funny to verbally abuse me and than call me pathetic when I'm diagnosed with depression wow thanks you fucking assholes
2015-01-12 08:19:14+00:00,Monday,2015-01-12 00:00:00+00:00,08:19:14,January,8,I'm diagnosed with mild depression n severe anxiety :/,en,0,0,positive,I'm diagnosed with mild depression n severe anxiety :/
2015-01-12 16:20:03+00:00,Monday,2015-01-12 00:00:00+00:00,16:20:03,January,16,I have been diagnosed with bipolar depression and it's annoying when people call themselves these things they aren't.,en,0,3,positive,I have been diagnosed with bipolar depression and it's annoying when people call themselves these things they aren't.
2015-01-12 17:24:46+00:00,Monday,2015-01-12 00:00:00+00:00,17:24:46,January,17,I have been diagnosed with depression this morning...except I don't actually feel depressed. #confused,en,0,0,positive,I have been diagnosed with depression this morning...except I don't actually feel depressed. #confused
2015-01-12 17:44:00+00:00,Monday,2015-01-12 00:00:00+00:00,17:44:00,January,17,I love how my parents started to care about my state instead of getting mad @ me only after I was diagnosed with major depression. Kthanks.,en,0,0,positive,I love how my parents started to care about my state instead of getting mad @ me only after I was diagnosed with major depression. Kthanks.
2015-01-12 21:19:50+00:00,Monday,2015-01-12 00:00:00+00:00,21:19:50,January,21,Fucking years. They were mentally and physically violent towards me. I was diagnosed with depression.  Did I cut? No!,en,0,0,positive,Fucking years. They were mentally and physically violent towards me. I was diagnosed with depression.  Did I cut? No!
2015-01-12 22:00:39+00:00,Monday,2015-01-12 00:00:00+00:00,22:00:39,January,22,So today I was diagnosed with depression which is a bit rubbish,en,0,0,positive,So today I was diagnosed with depression which is a bit rubbish
2015-01-13 01:52:17+00:00,Tuesday,2015-01-13 00:00:00+00:00,01:52:17,January,1,@T00WEIRDT0LlVE I've been diagnosed with depression since I was in 6th grade. I'm a junior in college now and still hurt sometimes,en,0,0,positive,@T00WEIRDT0LlVE I've been diagnosed with depression since I was in 6th grade. I'm a junior in college now and still hurt sometimes
2015-01-13 01:55:10+00:00,Tuesday,2015-01-13 00:00:00+00:00,01:55:10,January,1,@Louis_Tomlinson I was diagnosed with clinical depression in 2012 and without you guys I wouldn't even be alive... literally.,en,0,0,positive,@Louis_Tomlinson I was diagnosed with clinical depression in 2012 and without you guys I wouldn't even be alive... literally.
2015-01-13 03:30:50+00:00,Tuesday,2015-01-13 00:00:00+00:00,03:30:50,January,3,"http://t.co/8yIT7SKztF  I was diagnosed with clinical depression today.
what are some games to play when you're too sad to play games?",en,0,0,positive,"http://t.co/8yIT7SKztF  I was diagnosed with clinical depression today.
what are some games to play when you're too sad to play games?"
2015-01-13 03:36:27+00:00,Tuesday,2015-01-13 00:00:00+00:00,03:36:27,January,3,"“@AnxietyIsYou: having anxiety and depression at the same time is really hard” I know, I'm diagnosed w both😭",en,0,0,positive,"“@AnxietyIsYou: having anxiety and depression at the same time is really hard” I know, I'm diagnosed w both😭"
2015-01-13 05:54:26+00:00,Tuesday,2015-01-13 00:00:00+00:00,05:54:26,January,5,@Nowacking @yugiohtas I've been diagnosed with depression since I was a small child. I'm currently struggling with anxiety. Hooray! :D,en,0,0,positive,@Nowacking @yugiohtas I've been diagnosed with depression since I was a small child. I'm currently struggling with anxiety. Hooray! :D
2015-01-13 08:19:52+00:00,Tuesday,2015-01-13 00:00:00+00:00,08:19:52,January,8,@ladyanne1956 I was diagnosed with depression after losing Mum &amp; Dad within 18 months of each other. Also had a lot of hassle with the,en,0,0,positive,@ladyanne1956 I was diagnosed with depression after losing Mum &amp; Dad within 18 months of each other. Also had a lot of hassle with the
2015-01-13 20:29:22+00:00,Tuesday,2015-01-13 00:00:00+00:00,20:29:22,January,20,March 2nd would actually be the day I was diagnosed with depression and anxiety for 5 years. But really I had it for 10.,en,0,0,positive,March 2nd would actually be the day I was diagnosed with depression and anxiety for 5 years. But really I had it for 10.
2015-01-14 00:17:15+00:00,Wednesday,2015-01-14 00:00:00+00:00,00:17:15,January,0,So I've been diagnosed with depression...4 years too late but thanks for finally noticing! I fixed it myself and picked myself up w/o you!,en,0,0,positive,So I've been diagnosed with depression...4 years too late but thanks for finally noticing! I fixed it myself and picked myself up w/o you!
2015-01-14 00:37:07+00:00,Wednesday,2015-01-14 00:00:00+00:00,00:37:07,January,0,And you wonder why i was diagnosed with depression,en,0,2,positive,And you wonder why i was diagnosed with depression
2015-01-14 01:05:16+00:00,Wednesday,2015-01-14 00:00:00+00:00,01:05:16,January,1,Lady Sings the Blues - 'I was diagnosed with clinical depression' says @TerrieWilliams. #mentalhealth http://t.co/mAs1ZnGBON,en,1,0,positive,Lady Sings the Blues - 'I was diagnosed with clinical depression' says @TerrieWilliams. #mentalhealth http://t.co/mAs1ZnGBON
2015-01-14 01:10:04+00:00,Wednesday,2015-01-14 00:00:00+00:00,01:10:04,January,1,"@sampottorff hey my name is savannah,  A couple months back i, was diagnosed with depression but watching ur videos makes me forget thank u😀",en,0,1,positive,"@sampottorff hey my name is savannah,  A couple months back i, was diagnosed with depression but watching ur videos makes me forget thank u😀"
2015-01-14 02:18:49+00:00,Wednesday,2015-01-14 00:00:00+00:00,02:18:49,January,2,"@SparkNZ I will not speak to them when I informed spark of my new details and no one contacted me, I was diagnosed with depression",en,0,0,positive,"@SparkNZ I will not speak to them when I informed spark of my new details and no one contacted me, I was diagnosed with depression"
2015-01-14 16:13:21+00:00,Wednesday,2015-01-14 00:00:00+00:00,16:13:21,January,16,@JolvieMag Kimmi this is so cool! I was diagnosed w/ depression and social anxiety at 13. I can't wait to see what all this brings!,en,0,1,positive,@JolvieMag Kimmi this is so cool! I was diagnosed w/ depression and social anxiety at 13. I can't wait to see what all this brings!
2015-01-14 22:03:47+00:00,Wednesday,2015-01-14 00:00:00+00:00,22:03:47,January,22,and when I was diagnosed with depression (at a young age!!) my mum was terrified I'd get schizophrenia,en,0,0,positive,and when I was diagnosed with depression (at a young age!!) my mum was terrified I'd get schizophrenia
2015-01-14 22:09:57+00:00,Wednesday,2015-01-14 00:00:00+00:00,22:09:57,January,22,"@WONDERxGIRL @doohenitclassy I've been diagnosed with bipolar depression, anxiety and PTSD, by more then one doctor so I feel",en,0,0,positive,"@WONDERxGIRL @doohenitclassy I've been diagnosed with bipolar depression, anxiety and PTSD, by more then one doctor so I feel"
2015-01-14 23:25:25+00:00,Wednesday,2015-01-14 00:00:00+00:00,23:25:25,January,23,My name is Jennifer Moore and I was diagnosed with Depression and ADHD in 2003 when I was 19.,en,0,0,positive,My name is Jennifer Moore and I was diagnosed with Depression and ADHD in 2003 when I was 19.
2015-01-15 03:30:41+00:00,Thursday,2015-01-15 00:00:00+00:00,03:30:41,January,3,I was diagnosed with depression and anxiety when I was in 7th grade. So I know the signs of depression when I talk to someone,en,0,1,positive,I was diagnosed with depression and anxiety when I was in 7th grade. So I know the signs of depression when I talk to someone
2015-01-15 04:43:20+00:00,Thursday,2015-01-15 00:00:00+00:00,04:43:20,January,4,@DrPeiKang than you doctor kang. You saved my life. I have been diagnosed with depression.,en,0,1,positive,@DrPeiKang than you doctor kang. You saved my life. I have been diagnosed with depression.
2015-01-15 05:58:02+00:00,Thursday,2015-01-15 00:00:00+00:00,05:58:02,January,5,thinks back to when i was diagnosed with anxiety and mild depression and my mom told me to just pray when i felt nervous,en,0,0,positive,thinks back to when i was diagnosed with anxiety and mild depression and my mom told me to just pray when i felt nervous
2015-01-15 05:58:14+00:00,Thursday,2015-01-15 00:00:00+00:00,05:58:14,January,5,I've been diagnosed w/depression no needed meds &amp; Hoshimotos so saying I'm  crazy &amp; need meds Is defamation.  http://t.co/lONTfLQjAj,en,0,1,positive,I've been diagnosed w/depression no needed meds &amp; Hoshimotos so saying I'm  crazy &amp; need meds Is defamation.  http://t.co/lONTfLQjAj
2015-01-15 11:49:46+00:00,Thursday,2015-01-15 00:00:00+00:00,11:49:46,January,11,@TheRestlessQuil I was diagnosed with severe clinical depression but then small town. Bipolar I feel. Studied psychology.,en,0,0,positive,@TheRestlessQuil I was diagnosed with severe clinical depression but then small town. Bipolar I feel. Studied psychology.
2015-01-15 12:48:35+00:00,Thursday,2015-01-15 00:00:00+00:00,12:48:35,January,12,"Yeah, that may be true but I've been diagnosed with it, forced to stuff medicine down my throat, my depression gets so severe",en,0,0,positive,"Yeah, that may be true but I've been diagnosed with it, forced to stuff medicine down my throat, my depression gets so severe"
