created_at,hari,tanggal,waktu,text,lang,retweet_count,favorite_count,label,translated_text
2015-03-26 13:14:15+00:00,Thursday,2015-03-26,13:14:15,I have been diagnosed with Bipolar Disorder or Manic Depression. Today I really feel I've got God back in my life and I feel Great!,en,0,0,positive,I have been diagnosed with Bipolar Disorder or Manic Depression. Today I really feel I've got God back in my life and I feel Great!
2015-03-26 13:15:27+00:00,Thursday,2015-03-26,13:15:27,I was diagnosed with Bipolar Depression over 3 years ago .. Changed my life,en,0,0,positive,I was diagnosed with Bipolar Depression over 3 years ago .. Changed my life
2015-03-26 14:13:47+00:00,Thursday,2015-03-26,14:13:47,Then again yall faking this sad faggot shit. Cuz when i was diagnosed with severe depression i didnt even go on social networks,en,1,0,positive,Then again yall faking this sad faggot shit. Cuz when i was diagnosed with severe depression i didnt even go on social networks
2015-03-26 17:19:17+00:00,Thursday,2015-03-26,17:19:17,"i've tweeted about this on my private acc but yesterday i was diagnosed with dysthymia, a mild form of depression",en,0,3,positive,"i've tweeted about this on my private acc but yesterday i was diagnosed with dysthymia, a mild form of depression"
2015-03-26 22:57:19+00:00,Thursday,2015-03-26,22:57:19,It's not just a band to me. In September I was diagnosed with depression and this 'stupid band' has made me smile even when I just wanted,en,0,0,positive,It's not just a band to me. In September I was diagnosed with depression and this 'stupid band' has made me smile even when I just wanted
2015-03-26 23:21:10+00:00,Thursday,2015-03-26,23:21:10,"I was diagnosed in 2001 after Years of depression, irritablilty &amp;amp; crazy behavior. #teamfollowback",en,0,0,positive,"I was diagnosed in 2001 after Years of depression, irritablilty &amp;amp; crazy behavior. #teamfollowback"
2015-03-27 01:40:14+00:00,Friday,2015-03-27,01:40:14,"Last night I dreamt I was diagnosed with ""ALS"", but it was an attitude/depression thing, and I wasn't allowed to go to school.",en,1,2,positive,"Last night I dreamt I was diagnosed with ""ALS"", but it was an attitude/depression thing, and I wasn't allowed to go to school."
2015-03-27 01:54:27+00:00,Friday,2015-03-27,01:54:27,@HumanServicesAU i have been diagnosed with anxiety and depression and just wondering if i can receive disabilty on top of my other payments,en,0,0,positive,@HumanServicesAU i have been diagnosed with anxiety and depression and just wondering if i can receive disabilty on top of my other payments
2015-03-27 04:23:45+00:00,Friday,2015-03-27,04:23:45,I can admit that I'm diagnosed with depression. Sorry for being so sad😔,en,0,4,positive,I can admit that I'm diagnosed with depression. Sorry for being so sad😔
2015-03-27 07:19:01+00:00,Friday,2015-03-27,07:19:01,"I was ""diagnosed"" with social anxiety disorder and depression a while ago and I hate being labelled like that!",en,0,0,positive,"I was ""diagnosed"" with social anxiety disorder and depression a while ago and I hate being labelled like that!"
2015-03-27 08:09:43+00:00,Friday,2015-03-27,08:09:43,"@CCforDD Much respect to you mate! I was diagnosed with depression last year, still don't know how or why! Charity work means I'm winning 😉",en,0,0,positive,"@CCforDD Much respect to you mate! I was diagnosed with depression last year, still don't know how or why! Charity work means I'm winning 😉"
2015-03-27 09:21:43+00:00,Friday,2015-03-27,09:21:43,"@pugdweeb im basing this on myself, I've been diagnosed with severe clinical depression and ive had thoughts of hurting myself but never",en,0,0,positive,"@pugdweeb im basing this on myself, I've been diagnosed with severe clinical depression and ive had thoughts of hurting myself but never"
2015-03-27 09:22:04+00:00,Friday,2015-03-27,09:22:04,"I was diagnosed with depression in 1997, I've never had any desire to hurt anyone. End the stigma.",en,22,29,positive,"I was diagnosed with depression in 1997, I've never had any desire to hurt anyone. End the stigma."
2015-03-27 09:52:54+00:00,Friday,2015-03-27,09:52:54,I was diagnosed with clinical depression years ago. But I never considered harming others because of my illness.,en,0,0,positive,I was diagnosed with clinical depression years ago. But I never considered harming others because of my illness.
2015-03-27 11:18:05+00:00,Friday,2015-03-27,11:18:05,I had just visited the doctor last week. Did not tell my mum at all. I was diagnosed with pre-depression.,en,0,0,positive,I had just visited the doctor last week. Did not tell my mum at all. I was diagnosed with pre-depression.
2015-03-27 11:45:29+00:00,Friday,2015-03-27,11:45:29,@itvthismorning I've been diagnosed with #depression so I know exactly how she feels it's a serious matter which needs to be spoken about,en,0,0,positive,@itvthismorning I've been diagnosed with #depression so I know exactly how she feels it's a serious matter which needs to be spoken about
2015-03-27 12:25:54+00:00,Friday,2015-03-27,12:25:54,I was diagnosed with depression....hmmmmm.oh well and they wanted to give me meds for it.i laughed and said no thank you,en,0,0,positive,I was diagnosed with depression....hmmmmm.oh well and they wanted to give me meds for it.i laughed and said no thank you
2015-03-27 13:21:58+00:00,Friday,2015-03-27,13:21:58,"I'm diagnosed with a severe depression. And suicidal tendencies (no, not the band). You got a problem with that, i'll punch you in the face.",en,1,0,positive,"I'm diagnosed with a severe depression. And suicidal tendencies (no, not the band). You got a problem with that, i'll punch you in the face."
2015-03-27 13:54:39+00:00,Friday,2015-03-27,13:54:39,I've been diagnosed with severe depression and acute anxiety. I've been on medication. I've never even *thought* to kill people.,en,0,0,positive,I've been diagnosed with severe depression and acute anxiety. I've been on medication. I've never even *thought* to kill people.
2015-03-27 14:26:01+00:00,Friday,2015-03-27,14:26:01,"@matthaig1
When I was diagnosed w/severe depression, I couldn't function, Cldn't sleep, but didn't want 2 get out of bed.
There is no way",en,0,0,positive,"@matthaig1
When I was diagnosed w/severe depression, I couldn't function, Cldn't sleep, but didn't want 2 get out of bed.
There is no way"
2015-03-27 14:33:23+00:00,Friday,2015-03-27,14:33:23,@EaseDepression so it been 4 mnth since i was diagnosed #depression 6 wks since medicted 4 wks therapy. My family have asked about me once,en,0,0,positive,@EaseDepression so it been 4 mnth since i was diagnosed #depression 6 wks since medicted 4 wks therapy. My family have asked about me once
2015-03-27 15:48:06+00:00,Friday,2015-03-27,15:48:06,"i was diagnosed with depression last year, i'm the happiest person ever now. why can't my mom see that.",en,0,0,positive,"i was diagnosed with depression last year, i'm the happiest person ever now. why can't my mom see that."
2015-03-27 15:54:02+00:00,Friday,2015-03-27,15:54:02,If I'm diagnosed with depression &amp; anxiety why the fuck don't I have pills .,en,0,0,positive,If I'm diagnosed with depression &amp; anxiety why the fuck don't I have pills .
2015-03-27 17:01:22+00:00,Friday,2015-03-27,17:01:22,"I see we're stigmatizing people with depression now. I've been diagnosed with it, does that mean I shouldn't be allowed to drive?",en,0,0,positive,"I see we're stigmatizing people with depression now. I've been diagnosed with it, does that mean I shouldn't be allowed to drive?"
2015-03-27 17:21:43+00:00,Friday,2015-03-27,17:21:43,Off babysitting. Hope my bff knows what she let herself in for. I've been diagnosed with depression in the past....,en,0,4,positive,Off babysitting. Hope my bff knows what she let herself in for. I've been diagnosed with depression in the past....
2015-03-27 18:38:35+00:00,Friday,2015-03-27,18:38:35,"Late with this, but I've been diagnosed with PTSD &amp; depression. Does that make me a loony, nutter or madman?
Fucking scum gutter press.",en,1,0,positive,"Late with this, but I've been diagnosed with PTSD &amp; depression. Does that make me a loony, nutter or madman?
Fucking scum gutter press."
2015-03-27 20:17:12+00:00,Friday,2015-03-27,20:17:12,I am aware of mental illness. I was diagnosed with depression at 17 and have severe anxiety.,en,0,0,positive,I am aware of mental illness. I was diagnosed with depression at 17 and have severe anxiety.
2015-03-28 08:25:09+00:00,Saturday,2015-03-28,08:25:09,The news is focussing on the wrong thing with this pilot dude. I was diagnosed with depression &amp; I never killed 150 people with an aeroplane,en,0,1,positive,The news is focussing on the wrong thing with this pilot dude. I was diagnosed with depression &amp; I never killed 150 people with an aeroplane
2015-03-28 08:50:31+00:00,Saturday,2015-03-28,08:50:31,@Al_Quedex @Bashurverse I still have depression and stress I was diagnosed by my docter,en,0,0,positive,@Al_Quedex @Bashurverse I still have depression and stress I was diagnosed by my docter
2015-03-28 09:12:47+00:00,Saturday,2015-03-28,09:12:47,"In 1999 I was diagnosed with depression and anxiety, I had counselling and they 'kindly' didn't record it on my notes. #stigma",en,1,2,positive,"In 1999 I was diagnosed with depression and anxiety, I had counselling and they 'kindly' didn't record it on my notes. #stigma"
2015-03-28 10:07:54+00:00,Saturday,2015-03-28,10:07:54,For myself I was diagnosed with depression and anxiety at the age of 12 since then it's been an up hill battle,en,0,0,positive,For myself I was diagnosed with depression and anxiety at the age of 12 since then it's been an up hill battle
2015-03-28 12:19:38+00:00,Saturday,2015-03-28,12:19:38,"3. She listens.  She educates herself.  Just to take one example, the first time I was diagnosed with depression...",en,0,0,positive,"3. She listens.  She educates herself.  Just to take one example, the first time I was diagnosed with depression..."
2015-03-29 00:31:13+00:00,Sunday,2015-03-29,00:31:13,Yesterday I was diagnosed with depression.,en,0,0,positive,Yesterday I was diagnosed with depression.
2015-03-29 02:00:20+00:00,Sunday,2015-03-29,02:00:20,"me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.",en,987,1992,positive,"me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind."
2015-03-29 02:00:45+00:00,Sunday,2015-03-29,02:00:45,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”",en,1,2,positive,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”"
2015-03-29 02:22:46+00:00,Sunday,2015-03-29,02:22:46,"""@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.""",en,0,0,positive,"""@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind."""
2015-03-29 02:23:31+00:00,Sunday,2015-03-29,02:23:31,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”
!!this",en,1,0,positive,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”
!!this"
2015-03-29 02:24:29+00:00,Sunday,2015-03-29,02:24:29,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”",en,1,0,positive,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”"
2015-03-29 02:25:51+00:00,Sunday,2015-03-29,02:25:51,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”",en,0,1,positive,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”"
2015-03-29 02:27:25+00:00,Sunday,2015-03-29,02:27:25,"“@AnxietyIsYou: me: i have been diagnosed with anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”",en,0,0,positive,"“@AnxietyIsYou: me: i have been diagnosed with anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”"
2015-03-29 02:31:01+00:00,Sunday,2015-03-29,02:31:01,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”",en,0,0,positive,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.”"
2015-03-29 02:32:02+00:00,Sunday,2015-03-29,02:32:02,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.” me tbh",en,1,1,positive,"“@AnxietyIsYou: me: i have been diagnosed with
anxiety and depression 

people: but you seem happy tho?

me: oh!!.. ok... nevermind.” me tbh"
