text,lang,retweet_count,favorite_count,label,translated_text
"to show that i'm serious, i have been diagnosed with anxiety, panic attacks, bipolar disorder, and depression. i know first hand what it's+",en,0,1,1,"to show that i'm serious, i have been diagnosed with anxiety, panic attacks, bipolar disorder, and depression. i know first hand what it's+"
"@dddrgn ""i get depression."" i live with depression every single day. i'm diagnosed with it. supposed to be taking anti-depressants.",en,0,0,1,"@dddrgn ""i get depression."" i live with depression every single day. i'm diagnosed with it. supposed to be taking anti-depressants."
i was diagnosed with idopathic hypersomnolence/ atypical narcolespy on top of the major depression disorder.  i... http://t.co/fzxbk1aj8x,en,0,0,1,i was diagnosed with idopathic hypersomnolence/ atypical narcolespy on top of the major depression disorder.  i... http://t.co/fzxbk1aj8x
"@paytonbassla fine, but i warned you. i have mpd, i'm bipolar, i'm diagnosed with depression and schizophrenia, and i've killed 17 people.",en,0,0,1,"@paytonbassla fine, but i warned you. i have mpd, i'm bipolar, i'm diagnosed with depression and schizophrenia, and i've killed 17 people."
fact 50: i have been diagnosed with clinical depression. medicine and the support of my family and friends saved my life. #100factsaboutme,en,0,0,1,fact 50: i have been diagnosed with clinical depression. medicine and the support of my family and friends saved my life. #100factsaboutme
@tegrenade i haven't  been well at the minute i have been diagnosed with vascular dementia and depression and angsity attacks,en,0,0,1,@tegrenade i haven't  been well at the minute i have been diagnosed with vascular dementia and depression and angsity attacks
i was diagnosed with depression when i was 7 and it continued 'til i was 10... actually they stopped theraphy 'cuz i didn't like it,en,0,0,1,i was diagnosed with depression when i was 7 and it continued 'til i was 10... actually they stopped theraphy 'cuz i didn't like it
"recently, i've been diagnosed with depression, social anxiety disorder, and generalized anxiety disorder.struggling with one is hard enough,",en,0,0,1,"recently, i've been diagnosed with depression, social anxiety disorder, and generalized anxiety disorder.struggling with one is hard enough,"
"i was diagnosed with depression and anxiety 2&amp;1/2 years ago yet my family still thinks i just need to ""get over"".... luv them sm!!!!!!!1!1!1",en,0,0,1,"i was diagnosed with depression and anxiety 2&amp;1/2 years ago yet my family still thinks i just need to ""get over"".... luv them sm!!!!!!!1!1!1"
"was going thru my journals and found this. i was diagnosed w/ depression on 9/3/14, this was 8/7/12. emotional night. http://t.co/u1qvuevqq4",en,5,46,1,"was going thru my journals and found this. i was diagnosed w/ depression on 9/3/14, this was 8/7/12. emotional night. http://t.co/u1qvuevqq4"
@junjiry i get exactly what you're saying. i was diagnosed with chronic depression about 2 and a half years ago. it hasn't been easy,en,0,0,1,@junjiry i get exactly what you're saying. i was diagnosed with chronic depression about 2 and a half years ago. it hasn't been easy
only reason i was still motivated to graduate from middle school after i was diagnosed with depression was to let the ppl who gave up on me,en,0,0,1,only reason i was still motivated to graduate from middle school after i was diagnosed with depression was to let the ppl who gave up on me
"can't believe four years ago today i was diagnosed. clinical depression has kicked my ass, but i'm so proud of who i am today.😌✊ #progress.",en,0,4,1,"can't believe four years ago today i was diagnosed. clinical depression has kicked my ass, but i'm so proud of who i am today.😌✊ #progress."
"""i'm diagnosed with depression and anxiety"" girls really annoy me. 😐 nobody feels bad for you because almost every girl says they have it.",en,0,0,1,"""i'm diagnosed with depression and anxiety"" girls really annoy me. 😐 nobody feels bad for you because almost every girl says they have it."
a lot of weight and mum got me therapy. by the end of year 8 i was diagnosed with anorexia nervosa and depression,en,0,0,1,a lot of weight and mum got me therapy. by the end of year 8 i was diagnosed with anorexia nervosa and depression
"getting into therapy: i was diagnosed with clinical depression and generalized anxiety disorder two years ago,... http://t.co/q3y22izxem",en,0,0,1,"getting into therapy: i was diagnosed with clinical depression and generalized anxiety disorder two years ago,... http://t.co/q3y22izxem"
"because i fake having depression..

i'm not stupid. i was diagnosed..",en,0,0,1,"because i fake having depression..

i'm not stupid. i was diagnosed.."
my parents accused me of lying about having depression the day i was diagnosed with it by a doctor,en,0,1,1,my parents accused me of lying about having depression the day i was diagnosed with it by a doctor
"i was diagnosed with (stressing n depression) @ 16 , u will never know or understand , only god knows 🙏 the doctor just couldn't believe it",en,0,1,1,"i was diagnosed with (stressing n depression) @ 16 , u will never know or understand , only god knows 🙏 the doctor just couldn't believe it"
@ognahloo i was diagnosed in 6th grade with depression and just havent been able to cope with shit since then,en,0,0,1,@ognahloo i was diagnosed in 6th grade with depression and just havent been able to cope with shit since then
"@diabetictalks when i was diagnosed, i referred to it as a 3 step process - the 3 d's: #diabetic #depression #decompress then, you're ok",en,0,0,1,"@diabetictalks when i was diagnosed, i referred to it as a 3 step process - the 3 d's: #diabetic #depression #decompress then, you're ok"
"first i'm diagnosed with depression, now add. blah.",en,0,0,1,"first i'm diagnosed with depression, now add. blah."
yep... that´s me.. ever since i was diagnosed with depression in may 2011.. http://t.co/bzzrmjkedk,en,0,0,1,yep... that´s me.. ever since i was diagnosed with depression in may 2011.. http://t.co/bzzrmjkedk
i have done so much cleaning since i was diagnosed with depression.,en,0,1,1,i have done so much cleaning since i was diagnosed with depression.
@rradsandra i was diagnosed with clinical depression. i've had it basically since 2nd or 3rd grade. i've finally moved past it but,en,0,0,1,@rradsandra i was diagnosed with clinical depression. i've had it basically since 2nd or 3rd grade. i've finally moved past it but
my dad still doesn't want to believe that i was diagnosed with a severe depression,en,0,0,1,my dad still doesn't want to believe that i was diagnosed with a severe depression
"""when i was 15, i was diagnosed with clinical #depression.""

""what depression feels like"" by honica http://t.co/dkrtxbkppa

#writing #mylife",en,1,0,1,"""when i was 15, i was diagnosed with clinical #depression.""

""what depression feels like"" by honica http://t.co/dkrtxbkppa

#writing #mylife"
"i was diagnosed with ptsd, depression, and dissociative identity disorder. this meant that i was and entirely different person",en,0,0,1,"i was diagnosed with ptsd, depression, and dissociative identity disorder. this meant that i was and entirely different person"
so i was diagnosed w depression and someone in my school literally had the audacity to tell me i wasn't depressed ur kidding lmak,en,0,1,1,so i was diagnosed w depression and someone in my school literally had the audacity to tell me i wasn't depressed ur kidding lmak
if i was diagnosed with depression or anorexia or something he would probably tell me to get over it,en,0,0,1,if i was diagnosed with depression or anorexia or something he would probably tell me to get over it
"i've been diagnosed with depression so when anyone acts like they have depression, it pisses me off.",en,0,0,1,"i've been diagnosed with depression so when anyone acts like they have depression, it pisses me off."
"fucking same. rt @lucasyoungra: i've been diagnosed with depression so when anyone acts like they have depression, it pisses me off.",en,0,0,1,"fucking same. rt @lucasyoungra: i've been diagnosed with depression so when anyone acts like they have depression, it pisses me off."
"i've contemplated suicide, i've been diagnosed with depression. never not once has it made me act out like venny",en,7,1,1,"i've contemplated suicide, i've been diagnosed with depression. never not once has it made me act out like venny"
"+1 rt @dearleader10: i've contemplated suicide, i've been diagnosed with depression. never not once has it made me act out like venny",en,2,0,1,"+1 rt @dearleader10: i've contemplated suicide, i've been diagnosed with depression. never not once has it made me act out like venny"
@bernie_hughes @sashabarber41 i was diagnosed with antenatal depression @ 28wks with 3rd baby.would have loved hv support. #pndhour,en,3,1,1,@bernie_hughes @sashabarber41 i was diagnosed with antenatal depression @ 28wks with 3rd baby.would have loved hv support. #pndhour
"@anxietyunited i have ptsd, ocd and secondary depression. i was diagnosed 11 yrs ago. if that's any help.",en,0,0,1,"@anxietyunited i have ptsd, ocd and secondary depression. i was diagnosed 11 yrs ago. if that's any help."
@actionxcat kind of ok?? i struggled w depression and anxiety before i was diagnosed n my teachers were all the best ever so they helped out,en,0,0,1,@actionxcat kind of ok?? i struggled w depression and anxiety before i was diagnosed n my teachers were all the best ever so they helped out
"@ddlovato when i was diagnosed with depression, my doctor pescribed me some pills and told me not to quit college so i could get the grades",en,0,4,1,"@ddlovato when i was diagnosed with depression, my doctor pescribed me some pills and told me not to quit college so i could get the grades"
